Time,Generation
2/8/2025 0:00,93.87385689305056
2/8/2025 6:45,0.0
2/8/2025 6:50,0.11272477186882196
2/8/2025 6:55,0.11664730059834447
2/8/2025 7:00,0.12531405290159203
2/8/2025 7:05,0.24060473432118132
2/8/2025 7:10,0.24292136289903568
2/8/2025 7:15,0.3343919115826889
2/8/2025 7:20,0.45497017537271506
2/8/2025 7:25,0.6211786204581681
2/8/2025 7:30,0.6583819150650715
2/8/2025 7:35,0.90221808975873
2/8/2025 7:40,0.7436246594158998
2/8/2025 7:45,1.0632660021714253
2/8/2025 7:50,1.2007998615862958
2/8/2025 7:55,1.2830245077475233
2/8/2025 8:00,1.6926289505104544
2/8/2025 8:05,1.7236647732766808
2/8/2025 8:10,1.7773758748643702
2/8/2025 8:15,1.7331454123687824
2/8/2025 8:20,2.444339779654707
2/8/2025 8:25,2.5617794657581445
2/8/2025 8:30,2.6278062305350796
2/8/2025 8:35,3.208978733373808
2/8/2025 8:40,3.577535607062871
2/8/2025 8:45,3.4730947475731613
2/8/2025 8:50,4.211619320742864
2/8/2025 8:55,3.4740247490514022
2/8/2025 9:00,4.891707958026764
2/8/2025 9:05,5.157065162938923
2/8/2025 9:10,5.670584257263018
2/8/2025 9:15,5.719137942743298
2/8/2025 9:20,6.539706975873381
2/8/2025 9:25,7.081228687395661
2/8/2025 9:30,7.399649320630412
2/8/2025 9:35,9.278463261268753
2/8/2025 9:40,9.249363684368998
2/8/2025 9:45,10.579713883311813
2/8/2025 9:50,10.726214050252027
2/8/2025 9:55,10.36599735611708
2/8/2025 10:00,8.726206016648437
2/8/2025 10:05,12.066415905456362
2/8/2025 10:10,10.935615274313408
2/8/2025 10:15,13.955005924957234
2/8/2025 10:20,12.04775149924286
2/8/2025 10:25,17.19063562796995
2/8/2025 10:30,16.592504596872867
2/8/2025 10:35,18.937238458216964
2/8/2025 10:40,19.885189463869548
2/8/2025 10:50,21.651075369372023
2/8/2025 10:55,22.790576021799463
2/8/2025 11:00,24.32345947819631
2/8/2025 11:05,23.417291188110948
2/8/2025 11:10,25.556621066316836
2/8/2025 11:15,28.487750987805676
2/8/2025 11:20,28.069306844675655
2/8/2025 11:30,29.503987344496103
2/8/2025 11:35,31.446714128185075
2/8/2025 11:40,30.693688228782076
2/8/2025 11:45,34.717894184718965
2/8/2025 11:50,35.940328475628554
2/8/2025 11:55,36.84016494488418
2/8/2025 12:00,29.284322931412838
2/8/2025 12:10,41.035679553090766
2/8/2025 12:15,42.916963371981865
2/8/2025 12:20,42.26318684038967
2/8/2025 12:25,47.27734828772611
2/8/2025 12:30,36.811717068705214
2/8/2025 12:35,44.762921350296516
2/8/2025 12:40,51.012044211666606
2/8/2025 12:45,53.011258768969384
2/8/2025 12:50,47.19160307682543
2/8/2025 12:55,55.73349466800202
2/8/2025 13:00,53.56574190224288
2/8/2025 13:05,59.126406417991305
2/8/2025 13:10,59.04056495393129
2/8/2025 13:15,61.06569947838552
2/8/2025 13:20,58.31206332356958
2/8/2025 13:25,60.586106552854204
2/8/2025 13:30,60.01867623896407
2/8/2025 13:35,62.97369669980648
2/8/2025 13:40,61.29146891996479
2/8/2025 13:45,67.59814799916201
2/8/2025 13:50,69.65432305014785
2/8/2025 13:55,60.91598718523322
2/8/2025 14:00,70.91407127018434
2/8/2025 14:05,64.38016961710652
2/8/2025 14:10,73.43457455763809
2/8/2025 14:15,67.95147231772681
2/8/2025 14:20,76.48000201781515
2/8/2025 14:25,67.74052414954822
2/8/2025 14:30,78.89171080068493
2/8/2025 14:35,79.53831740509445
2/8/2025 14:40,69.83987126312924
2/8/2025 14:50,79.65555580307078
2/8/2025 14:55,79.40540824805261
2/8/2025 15:00,76.36809133740802
2/8/2025 15:05,80.21056880463057
2/8/2025 15:10,74.22794377140029
2/8/2025 15:15,77.28309689531531
2/8/2025 15:20,84.78452536904005
2/8/2025 15:30,84.17123243174716
2/8/2025 15:35,78.70364330458553
2/8/2025 15:40,93.53523978537316
2/8/2025 15:45,93.11360346159654
2/8/2025 15:50,72.78243138289206
2/8/2025 15:55,88.27909442960855
2/8/2025 16:00,86.66694294673297
2/8/2025 16:10,90.30478960077738
2/8/2025 16:15,81.72839590219014
2/8/2025 16:20,71.6167765588757
2/8/2025 16:25,96.73975412130136
2/8/2025 16:30,95.0011214223088
2/8/2025 16:35,87.91319037762264
2/8/2025 16:40,87.64316998000753
2/8/2025 16:45,86.43169959658161
2/8/2025 16:50,85.88779725629274
2/8/2025 16:55,95.9965605193662
2/8/2025 17:00,89.08632051960069
2/8/2025 17:05,91.79475938695327
2/8/2025 17:10,92.9954539094981
2/8/2025 17:15,99.99923245615662
2/8/2025 17:20,98.09060454275048
2/8/2025 17:25,92.60175626201033
2/8/2025 17:30,88.14259536123387
2/8/2025 17:35,85.79304056577423
2/8/2025 17:40,97.07368651965035
2/8/2025 17:45,87.37367727647322
2/8/2025 17:50,66.67993856635756
2/8/2025 17:55,99.86740891106504
2/8/2025 18:00,84.93696922148735
2/8/2025 18:05,89.73097896365127
2/8/2025 18:10,97.53752746888344
2/8/2025 18:15,99.11284369570339
2/8/2025 18:20,100.91188005709346
